2023학년도 1학기 휴학 안내  ,https://dap.deu.ac.krStdNotice02.aspx?NoticeMst=001&NoticeNo=795&PageNo=1,2022-12-12
2022학년도 2학기 조기취업 출석인정 신청자 출석인정 기간 공지  ,https://dap.deu.ac.krStdNotice02.aspx?NoticeMst=001&NoticeNo=794&PageNo=1,2022-12-01
2022학년도 2학기 성적 공고 및 정정 일정 안내  ,https://dap.deu.ac.krStdNotice02.aspx?NoticeMst=001&NoticeNo=793&PageNo=1,2022-11-25
"모집 중지학과 소속학생(복수전공 포함)의 졸업논문 제출 관련사항 안내(불문, 독문, 사학,...  ",https://dap.deu.ac.krStdNotice02.aspx?NoticeMst=001&NoticeNo=792&PageNo=1,2022-11-23
2022학년도 동계계절수업 폐강 및 수강정정 안내  ,https://dap.deu.ac.krStdNotice02.aspx?NoticeMst=001&NoticeNo=791&PageNo=1,2022-11-22
학석사 연계과정 신청안내  ,https://dap.deu.ac.krStdNotice02.aspx?NoticeMst=001&NoticeNo=790&PageNo=1,2022-11-22
