제24회 도서관 우수 이용자상 수상자 선발 안내 ,https://lib.deu.ac.kr//lib/community/view.csp?sccode=notice&sccodeRTitle=notice&scKey=1360,2022-12-06
2022-2학기 '3·3(삼삼)한 대출 이벤트' 당첨자 발표 ,https://lib.deu.ac.kr//lib/community/view.csp?sccode=notice&sccodeRTitle=notice&scKey=1359,2022-12-05
2022 중앙도서관 온라인 정보검색대회 수상자 명단 안내 ,https://lib.deu.ac.kr//lib/community/view.csp?sccode=notice&sccodeRTitle=notice&scKey=1358,2022-11-30
[교육] 12월 KSDC DB 온라인 이용 교육 안내 ,https://lib.deu.ac.kr//lib/community/view.csp?sccode=elecInfonotice&sccodeRTitle=elecInfonotice&scKey=227,2022-11-30
"[교육] 12월 EBSCO, ProQuest 전자자료 교육 안내 ",https://lib.deu.ac.kr//lib/community/view.csp?sccode=elecInfonotice&sccodeRTitle=elecInfonotice&scKey=226,2022-11-29
2022 KSDC DB 활용 사례 공모전 안내 ,https://lib.deu.ac.kr//lib/community/view.csp?sccode=elecInfonotice&sccodeRTitle=elecInfonotice&scKey=225,2022-11-28
